Season,MatchDate,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,TotalGoals,TotalShots,TotalShotsOnTarget,TotalFouls,TotalCorners,TotalYellowCards,TotalRedCards,GoalDifferenceAbs,DisciplineScore
2002/03,2002-08-31,Tottenham,Southampton,2,1,H,1,1,D,18,15,8,8,16,13,12,6,3,1,0,1,3,33,16,29,18,4,1,1,9
2002/03,2002-08-31,West Brom,Fulham,1,0,H,0,0,D,8,6,5,1,17,16,5,7,4,3,0,0,1,14,6,33,12,7,0,1,7
2002/03,2002-08-31,West Ham,Charlton,0,2,A,0,2,A,9,5,4,3,11,15,8,6,3,1,0,0,2,14,7,26,14,4,0,2,4
2002/03,2002-09-01,Bolton,Aston Villa,1,0,H,0,0,D,13,12,6,5,9,11,4,5,2,3,0,0,1,25,11,20,9,5,0,1,5
2002/03,2002-09-01,Chelsea,Arsenal,1,1,D,1,0,H,8,8,2,5,20,16,6,2,5,2,0,1,2,16,7,36,8,7,1,0,12
2002/03,2002-09-02,Liverpool,Newcastle,2,2,D,0,0,D,22,11,11,6,7,25,12,3,1,2,0,0,4,33,17,32,15,3,0,0,3
2002/03,2002-09-03,Man United,Middlesbrough,1,0,H,1,0,H,7,5,1,3,13,12,4,6,1,2,0,0,1,12,4,25,10,3,0,1,3
2002/03,2002-09-10,Arsenal,Man City,2,1,H,2,1,H,13,5,5,4,16,14,7,6,1,2,0,1,3,18,9,30,13,3,1,1,8
2002/03,2002-09-10,Middlesbrough,Sunderland,3,0,H,2,0,H,9,8,7,6,16,12,6,8,3,3,0,0,3,17,13,28,14,6,0,3,6
2002/03,2002-09-11,Aston Villa,Charlton,2,0,H,0,0,D,12,8,5,2,16,16,6,2,0,1,0,0,2,20,7,32,8,1,0,2,1
2002/03,2002-09-11,Blackburn,Chelsea,2,3,A,2,1,H,11,14,6,9,15,16,9,4,2,3,0,0,5,25,15,31,13,5,0,1,5
2002/03,2002-09-11,Fulham,Tottenham,3,2,H,0,2,A,13,7,8,4,8,11,9,6,0,1,0,0,5,20,12,19,15,1,0,1,1
2002/03,2002-09-11,Liverpool,Birmingham,2,2,D,1,0,H,12,6,10,3,6,10,1,2,0,1,0,0,4,18,13,16,3,1,0,0,1
2002/03,2002-09-11,Man United,Bolton,0,1,A,0,0,D,23,10,14,8,10,11,9,6,1,2,0,0,1,33,22,21,15,3,0,1,3
2002/03,2002-09-11,Newcastle,Leeds,0,2,A,0,1,A,22,14,11,6,15,12,10,7,3,2,0,0,2,36,17,27,17,5,0,2,5
2002/03,2002-09-11,Southampton,Everton,1,0,H,0,0,D,11,18,7,10,13,19,4,13,3,3,0,0,1,29,17,32,17,6,0,1,6
2002/03,2002-09-11,West Ham,West Brom,0,1,A,0,1,A,5,6,3,5,11,15,8,4,1,0,0,0,1,11,8,26,12,1,0,1,1
2002/03,2002-09-14,Bolton,Liverpool,2,3,A,0,1,A,7,12,5,8,10,9,7,4,2,2,0,0,5,19,13,19,11,4,0,1,4
2002/03,2002-09-14,Charlton,Arsenal,0,3,A,0,1,A,9,10,3,8,8,13,1,6,0,3,0,0,3,19,11,21,7,3,0,3,3
2002/03,2002-09-14,Chelsea,Newcastle,3,0,H,2,0,H,7,5,5,0,9,9,2,4,1,4,0,0,3,12,5,18,6,5,0,3,5
2002/03,2002-09-14,Everton,Middlesbrough,2,1,H,1,1,D,13,10,8,5,18,12,10,4,2,1,0,0,3,23,13,30,14,3,0,1,3
2002/03,2002-09-14,Leeds,Man United,1,0,H,0,0,D,8,6,2,5,15,12,4,7,2,1,0,0,1,14,7,27,11,3,0,1,3
2002/03,2002-09-14,Sunderland,Fulham,0,3,A,0,1,A,8,5,5,4,12,13,11,6,2,2,0,0,3,13,9,25,17,4,0,3,4
2002/03,2002-09-14,West Brom,Southampton,1,0,H,0,0,D,11,10,7,5,14,14,0,7,2,1,0,1,1,21,12,28,7,3,1,1,8
2002/03,2002-09-15,Man City,Blackburn,2,2,D,0,1,A,15,12,7,8,13,13,15,5,3,3,1,0,4,27,15,26,20,6,1,0,11
2002/03,2002-09-15,Tottenham,West Ham,3,2,H,0,0,D,12,11,3,1,16,16,5,6,2,2,0,1,5,23,4,32,11,4,1,1,9
2002/03,2002-09-16,Birmingham,Aston Villa,3,0,H,1,0,H,12,8,5,1,18,13,9,6,3,2,0,0,3,20,6,31,15,5,0,3,5
2002/03,2002-09-21,Arsenal,Bolton,2,1,H,1,0,H,14,8,9,3,12,11,8,1,1,3,0,1,3,22,12,23,9,4,1,1,9
2002/03,2002-09-21,Liverpool,West Brom,2,0,H,0,0,D,23,5,14,2,8,11,9,2,2,2,0,1,2,28,16,19,11,4,1,2,9
2002/03,2002-09-21,Man United,Tottenham,1,0,H,0,0,D,16,10,9,5,11,8,10,5,1,1,0,0,1,26,14,19,15,2,0,1,2
2002/03,2002-09-21,Middlesbrough,Birmingham,1,0,H,1,0,H,9,12,4,3,22,13,6,3,3,4,0,0,1,21,7,35,9,7,0,1,7
2002/03,2002-09-21,Newcastle,Sunderland,2,0,H,2,0,H,11,8,6,4,8,15,8,3,2,4,0,0,2,19,10,23,11,6,0,2,6
2002/03,2002-09-21,Southampton,Charlton,0,0,D,0,0,D,13,6,5,5,24,14,5,3,2,1,0,0,0,19,10,38,8,3,0,0,3
2002/03,2002-09-21,West Ham,Man City,0,0,D,0,0,D,9,8,5,6,12,6,8,4,2,0,0,0,0,17,11,18,12,2,0,0,2
2002/03,2002-09-22,Aston Villa,Everton,3,2,H,1,0,H,12,14,8,7,13,15,5,5,0,1,0,0,5,26,15,28,10,1,0,1,1
2002/03,2002-09-22,Blackburn,Leeds,1,0,H,1,0,H,11,7,7,5,24,14,7,2,1,2,0,0,1,18,12,38,9,3,0,1,3
2002/03,2002-09-23,Fulham,Chelsea,0,0,D,0,0,D,8,11,3,4,16,15,5,3,1,0,0,0,0,19,7,31,8,1,0,0,1
2002/03,2002-09-28,Birmingham,Newcastle,0,2,A,0,1,A,11,13,5,6,18,9,5,10,3,0,0,0,2,24,11,27,15,3,0,2,3
2002/03,2002-09-28,Bolton,Southampton,1,1,D,0,0,D,19,10,10,6,5,16,9,7,1,0,0,0,2,29,16,21,16,1,0,0,1
2002/03,2002-09-28,Charlton,Man United,1,3,A,1,0,H,7,13,3,7,12,8,3,6,2,3,0,0,4,20,10,20,9,5,0,2,5
2002/03,2002-09-28,Chelsea,West Ham,2,3,A,1,1,D,12,16,9,11,17,7,5,7,1,4,0,0,5,28,20,24,12,5,0,1,5
2002/03,2002-09-28,Everton,Fulham,2,0,H,2,0,H,15,12,9,6,13,18,8,4,1,3,0,0,2,27,15,31,12,4,0,2,4
2002/03,2002-09-28,Leeds,Arsenal,1,4,A,0,2,A,9,7,3,6,14,15,4,4,4,2,0,0,5,16,9,29,8,6,0,3,6
2002/03,2002-09-28,Man City,Liverpool,0,3,A,0,1,A,14,9,6,6,7,9,12,3,0,0,0,0,3,23,12,16,15,0,0,3,0
2002/03,2002-09-28,Sunderland,Aston Villa,1,0,H,0,0,D,8,12,6,5,20,10,5,12,3,3,0,0,1,20,11,30,17,6,0,1,6
2002/03,2002-09-28,Tottenham,Middlesbrough,0,3,A,0,1,A,12,18,4,12,9,11,4,11,1,1,0,0,3,30,16,20,15,2,0,3,2
2002/03,2002-09-30,West Brom,Blackburn,0,2,A,0,0,D,9,10,8,5,14,15,7,2,1,1,0,0,2,19,13,29,9,2,0,2,2
2002/03,2002-10-05,Middlesbrough,Bolton,2,0,H,1,0,H,13,11,2,4,9,10,5,5,0,3,0,0,2,24,6,19,10,3,0,2,3
2002/03,2002-10-05,Newcastle,West Brom,2,1,H,1,1,D,14,5,8,3,11,9,11,6,1,2,0,0,3,19,11,20,17,3,0,1,3
2002/03,2002-10-05,Southampton,Man City,2,0,H,2,0,H,19,11,13,4,15,9,8,5,2,2,1,0,2,30,17,24,13,4,1,2,9
2002/03,2002-10-05,West Ham,Birmingham,1,2,A,1,2,A,13,10,6,4,20,11,8,2,2,1,0,0,3,23,10,31,10,3,0,1,3
2002/03,2002-10-06,Arsenal,Sunderland,3,1,H,3,0,H,9,4,5,2,9,7,15,0,0,0,0,0,4,13,7,16,15,0,0,2,0
2002/03,2002-10-06,Aston Villa,Leeds,0,0,D,0,0,D,16,6,5,3,11,10,14,6,1,1,0,0,0,22,8,21,20,2,0,0,2
2002/03,2002-10-06,Blackburn,Tottenham,1,2,A,0,1,A,12,9,7,6,17,11,6,3,1,0,0,0,3,21,13,28,9,1,0,1,1
2002/03,2002-10-06,Fulham,Charlton,1,0,H,1,0,H,9,14,5,7,9,13,4,8,1,2,0,0,1,23,12,22,12,3,0,1,3
2002/03,2002-10-06,Liverpool,Chelsea,1,0,H,0,0,D,12,8,8,0,10,13,3,1,0,2,0,0,1,20,8,23,4,2,0,1,2
2002/03,2002-10-07,Man United,Everton,3,0,H,0,0,D,17,8,12,4,14,12,7,1,0,2,0,1,3,25,16,26,8,2,1,3,7
2002/03,2002-10-19,Blackburn,Newcastle,5,2,H,2,1,H,21,5,11,5,16,9,7,5,0,2,0,1,7,26,16,25,12,2,1,3,7
2002/03,2002-10-19,Everton,Arsenal,2,1,H,1,1,D,10,9,6,3,18,13,8,5,3,1,0,0,3,19,9,31,13,4,0,1,4
2002/03,2002-10-19,Fulham,Man United,1,1,D,1,0,H,12,8,6,5,9,13,6,1,1,3,0,0,2,20,11,22,7,4,0,0,4
2002/03,2002-10-19,Leeds,Liverpool,0,1,A,0,0,D,12,13,5,6,13,13,9,9,1,2,0,0,1,25,11,26,18,3,0,1,3
2002/03,2002-10-19,Man City,Chelsea,0,3,A,0,0,D,11,8,8,6,11,10,3,7,1,2,0,0,3,19,14,21,10,3,0,3,3
2002/03,2002-10-19,Sunderland,West Ham,0,1,A,0,1,A,7,7,2,1,16,17,9,4,1,1,0,0,1,14,3,33,13,2,0,1,2
2002/03,2002-10-19,West Brom,Birmingham,1,1,D,0,0,D,18,7,7,1,15,12,12,2,3,2,0,1,2,25,8,27,14,5,1,0,10
2002/03,2002-10-20,Charlton,Middlesbrough,1,0,H,1,0,H,14,9,7,5,11,19,5,4,1,3,0,0,1,23,12,30,9,4,0,1,4
2002/03,2002-10-20,Tottenham,Bolton,3,1,H,0,0,D,6,5,3,1,8,11,7,3,0,1,0,0,4,11,4,19,10,1,0,2,1
2002/03,2002-10-21,Aston Villa,Southampton,0,1,A,0,0,D,18,13,11,7,13,11,7,4,3,1,1,0,1,31,18,24,11,4,1,1,9
2002/03,2002-10-23,Fulham,West Ham,0,1,A,0,0,D,6,6,2,4,18,11,7,6,2,3,1,0,1,12,6,29,13,5,1,1,10
2002/03,2002-10-26,Arsenal,Blackburn,1,2,A,1,1,D,19,3,9,2,11,14,15,3,1,3,0,1,3,22,11,25,18,4,1,1,9
2002/03,2002-10-26,Birmingham,Man City,0,2,A,0,1,A,9,8,4,4,10,16,6,1,2,2,0,0,2,17,8,26,7,4,0,2,4
2002/03,2002-10-26,Chelsea,West Brom,2,0,H,1,0,H,10,7,5,5,6,7,5,5,0,1,0,0,2,17,10,13,10,1,0,2,1
2002/03,2002-10-26,Liverpool,Tottenham,2,1,H,0,0,D,9,10,5,8,11,19,5,7,2,4,0,0,3,19,13,30,12,6,0,1,6
2002/03,2002-10-26,Man United,Aston Villa,1,1,D,0,1,A,15,9,6,3,7,16,8,5,1,0,0,0,2,24,9,23,13,1,0,0,1
2002/03,2002-10-26,Middlesbrough,Leeds,2,2,D,1,1,D,16,7,7,7,17,17,11,2,3,2,1,1,4,23,14,34,13,5,2,0,15
2002/03,2002-10-26,Newcastle,Charlton,2,1,H,1,1,D,16,6,12,5,12,14,14,5,2,1,0,0,3,22,17,26,19,3,0,1,3
2002/03,2002-10-27,Southampton,Fulham,4,2,H,2,2,D,13,5,8,4,12,19,3,5,1,2,0,0,6,18,12,31,8,3,0,2,3
2002/03,2002-10-27,West Ham,Everton,0,1,A,0,0,D,16,10,9,5,12,12,5,3,0,0,0,0,1,26,14,24,8,0,0,1,0
2002/03,2002-10-28,Bolton,Sunderland,1,1,D,0,1,A,14,8,7,4,12,9,5,2,1,2,0,0,2,22,11,21,7,3,0,0,3
2002/03,2002-11-02,Birmingham,Bolton,3,1,H,0,0,D,12,11,6,7,12,19,8,5,2,4,0,1,4,23,13,31,13,6,1,2,11
2002/03,2002-11-02,Liverpool,West Ham,2,0,H,1,0,H,13,5,9,1,7,8,6,0,0,0,0,0,2,18,10,15,6,0,0,2,0
2002/03,2002-11-02,Man United,Southampton,2,1,H,1,1,D,16,12,8,5,12,18,10,2,0,1,0,0,3,28,13,30,12,1,0,1,1
2002/03,2002-11-02,West Brom,Man City,1,2,A,0,0,D,5,10,4,4,10,10,5,4,2,2,0,0,3,15,8,20,9,4,0,1,4
2002/03,2002-11-03,Blackburn,Aston Villa,0,0,D,0,0,D,17,11,6,4,15,10,10,3,1,2,0,0,0,28,10,25,13,3,0,0,3
2002/03,2002-11-03,Charlton,Sunderland,1,1,D,0,1,A,19,9,12,7,8,14,6,8,1,4,0,0,2,28,19,22,14,5,0,0,5
2002/03,2002-11-03,Fulham,Arsenal,0,1,A,0,1,A,5,6,4,3,10,21,10,5,1,2,0,0,1,11,7,31,15,3,0,1,3
2002/03,2002-11-03,Leeds,Everton,0,1,A,0,0,D,18,12,5,7,14,20,9,9,3,3,0,0,1,30,12,34,18,6,0,1,6
2002/03,2002-11-03,Tottenham,Chelsea,0,0,D,0,0,D,15,14,7,4,17,12,8,2,3,2,0,0,0,29,11,29,10,5,0,0,5
2002/03,2002-11-04,Newcastle,Middlesbrough,2,0,H,1,0,H,18,12,13,9,16,7,7,5,2,2,0,1,2,30,22,23,12,4,1,2,9
2002/03,2002-11-09,Arsenal,Newcastle,1,0,H,1,0,H,16,3,10,2,11,12,11,0,0,2,0,0,1,19,12,23,11,2,0,1,2
2002/03,2002-11-09,Aston Villa,Fulham,3,1,H,1,0,H,9,8,7,4,12,10,4,6,3,2,0,0,4,17,11,22,10,5,0,2,5
2002/03,2002-11-09,Bolton,West Brom,1,1,D,0,1,A,15,5,8,1,14,13,7,4,2,2,1,0,2,20,9,27,11,4,1,0,9
2002/03,2002-11-09,Chelsea,Birmingham,3,0,H,3,0,H,16,7,10,2,7,6,7,3,1,1,0,0,3,23,12,13,10,2,0,3,2
2002/03,2002-11-09,Everton,Charlton,1,0,H,1,0,H,11,5,2,1,14,13,7,3,2,3,0,0,1,16,3,27,10,5,0,1,5
2002/03,2002-11-09,Man City,Man United,3,1,H,2,1,H,11,9,6,6,12,16,0,9,1,2,0,0,4,20,12,28,9,3,0,2,3
2002/03,2002-11-09,Middlesbrough,Liverpool,1,0,H,0,0,D,11,13,3,7,10,8,5,2,1,0,0,0,1,24,10,18,7,1,0,1,1
2002/03,2002-11-09,Southampton,Blackburn,1,1,D,1,0,H,21,11,12,3,13,13,5,4,0,2,0,1,2,32,15,26,9,2,1,0,7
2002/03,2002-11-10,Sunderland,Tottenham,2,0,H,0,0,D,13,9,5,3,10,18,4,5,0,2,0,0,2,22,8,28,9,2,0,2,2
2002/03,2002-11-10,West Ham,Leeds,3,4,A,1,4,A,19,12,9,8,14,11,5,4,5,3,0,0,7,31,17,25,9,8,0,1,8
2002/03,2002-11-16,Arsenal,Tottenham,3,0,H,1,0,H,17,6,12,5,15,10,3,1,0,2,0,1,3,23,17,25,4,2,1,3,7
2002/03,2002-11-16,Chelsea,Middlesbrough,1,0,H,0,0,D,13,7,5,4,9,11,5,7,2,1,0,0,1,20,9,20,12,3,0,1,3
2002/03,2002-11-16,Man City,Charlton,0,1,A,0,0,D,15,13,4,4,10,16,7,5,0,4,0,0,1,28,8,26,12,4,0,1,4
2002/03,2002-11-16,Newcastle,Southampton,2,1,H,1,1,D,18,8,13,3,7,18,6,2,1,3,0,0,3,26,16,25,8,4,0,1,4
2002/03,2002-11-16,West Brom,Aston Villa,0,0,D,0,0,D,10,8,5,5,15,15,8,6,2,3,0,0,0,18,10,30,14,5,0,0,5
2002/03,2002-11-17,Birmingham,Fulham,0,0,D,0,0,D,11,4,6,1,17,15,9,1,2,1,0,2,0,15,7,32,10,3,2,0,13
2002/03,2002-11-17,Blackburn,Everton,0,1,A,0,1,A,16,9,6,6,10,19,12,4,3,1,0,0,1,25,12,29,16,4,0,1,4
2002/03,2002-11-17,Leeds,Bolton,2,4,A,1,1,D,12,14,3,7,19,9,2,4,2,0,0,0,6,26,10,28,6,2,0,2,2
2002/03,2002-11-17,Liverpool,Sunderland,0,0,D,0,0,D,27,0,12,0,6,10,12,0,0,1,0,0,0,27,12,16,12,1,0,0,1
2002/03,2002-11-17,West Ham,Man United,1,1,D,0,1,A,3,11,1,4,13,14,10,6,1,1,0,0,2,14,5,27,16,2,0,0,2
2002/03,2002-11-23,Aston Villa,West Ham,4,1,H,1,0,H,23,15,11,8,11,15,6,4,3,2,0,0,5,38,19,26,10,5,0,3,5
2002/03,2002-11-23,Bolton,Chelsea,1,1,D,0,0,D,15,15,8,11,4,9,9,10,2,4,0,1,2,30,19,13,19,6,1,0,11
2002/03,2002-11-23,Everton,West Brom,1,0,H,1,0,H,17,13,9,8,14,11,10,6,2,2,0,0,1,30,17,25,16,4,0,1,4
2002/03,2002-11-23,Fulham,Liverpool,3,2,H,2,0,H,11,14,10,11,14,9,1,8,1,0,1,0,5,25,21,23,9,1,1,1,6
2002/03,2002-11-23,Man United,Newcastle,5,3,H,3,1,H,11,10,9,7,14,9,6,1,2,2,0,0,8,21,16,23,7,4,0,2,4
2002/03,2002-11-23,Middlesbrough,Man City,3,1,H,0,0,D,18,9,7,5,5,12,6,6,0,3,0,1,4,27,12,17,12,3,1,2,8
2002/03,2002-11-23,Southampton,Arsenal,3,2,H,1,1,D,8,7,3,2,12,16,3,8,1,2,0,1,5,15,5,28,11,3,1,1,8
2002/03,2002-11-23,Sunderland,Birmingham,0,1,A,0,0,D,7,11,2,9,18,17,5,7,3,3,0,0,1,18,11,35,12,6,0,1,6
2002/03,2002-11-24,Charlton,Blackburn,3,1,H,0,0,D,13,12,9,7,16,17,5,7,2,0,0,0,4,25,16,33,12,2,0,2,2
2002/03,2002-11-24,Tottenham,Leeds,2,0,H,2,0,H,11,8,6,4,18,16,3,1,3,7,0,0,2,19,10,34,4,10,0,2,10
2002/03,2002-11-30,Arsenal,Aston Villa,3,1,H,1,0,H,13,12,7,5,11,20,6,9,2,3,0,0,4,25,12,31,15,5,0,2,5
2002/03,2002-11-30,Birmingham,Tottenham,1,1,D,0,0,D,13,7,6,3,19,16,1,2,1,0,0,0,2,20,9,35,3,1,0,0,1
2002/03,2002-11-30,Blackburn,Fulham,2,1,H,1,0,H,8,9,4,7,19,16,6,6,1,2,0,0,3,17,11,35,12,3,0,1,3
2002/03,2002-11-30,Chelsea,Sunderland,3,0,H,0,0,D,15,1,11,0,7,12,9,5,0,3,0,0,3,16,11,19,14,3,0,3,3
2002/03,2002-11-30,Man City,Bolton,2,0,H,1,0,H,13,3,10,3,10,10,11,2,0,2,0,0,2,16,13,20,13,2,0,2,2
2002/03,2002-11-30,West Brom,Middlesbrough,1,0,H,0,0,D,16,11,8,2,13,8,5,9,0,1,0,0,1,27,10,21,14,1,0,1,1
2002/03,2002-12-01,Leeds,Charlton,1,2,A,1,0,H,18,14,6,10,14,15,5,11,1,1,0,0,3,32,16,29,16,2,0,1,2
2002/03,2002-12-01,Liverpool,Man United,1,2,A,0,0,D,13,5,7,4,13,11,5,2,1,4,0,0,3,18,11,24,7,5,0,1,5
2002/03,2002-12-01,Newcastle,Everton,2,1,H,0,1,A,24,7,15,5,13,18,11,2,0,1,0,1,3,31,20,31,13,1,1,1,6
2002/03,2002-12-02,West Ham,Southampton,0,1,A,0,0,D,14,9,7,3,10,11,6,1,1,1,0,0,1,23,10,21,7,2,0,1,2
2002/03,2002-12-07,Aston Villa,Newcastle,0,1,A,0,0,D,12,11,4,5,9,10,6,5,2,0,0,0,1,23,9,19,11,2,0,1,2
2002/03,2002-12-07,Bolton,Blackburn,1,1,D,1,0,H,18,13,7,7,16,10,3,11,2,2,0,0,2,31,14,26,14,4,0,0,4
2002/03,2002-12-07,Charlton,Liverpool,2,0,H,1,0,H,14,17,11,7,14,12,4,5,3,3,0,0,2,31,18,26,9,6,0,2,6
2002/03,2002-12-07,Everton,Chelsea,1,3,A,1,2,A,14,13,6,10,13,17,9,4,1,6,1,0,4,27,16,30,13,7,1,2,12
2002/03,2002-12-07,Fulham,Leeds,1,0,H,1,0,H,10,6,3,4,10,14,9,1,3,4,0,0,1,16,7,24,10,7,0,1,7
2002/03,2002-12-07,Man United,Arsenal,2,0,H,1,0,H,8,12,6,5,16,12,6,7,1,2,0,0,2,20,11,28,13,3,0,2,3
2002/03,2002-12-07,Middlesbrough,West Ham,2,2,D,0,0,D,12,14,5,8,13,13,5,7,1,1,0,0,4,26,13,26,12,2,0,0,2
2002/03,2002-12-07,Southampton,Birmingham,2,0,H,0,0,D,13,6,8,2,7,6,6,9,0,2,0,0,2,19,10,13,15,2,0,2,2
2002/03,2002-12-08,Tottenham,West Brom,3,1,H,2,0,H,10,13,6,7,16,10,4,3,2,1,0,0,4,23,13,26,7,3,0,2,3
2002/03,2002-12-09,Sunderland,Man City,0,3,A,0,1,A,8,11,6,7,11,12,10,5,0,2,0,0,3,19,13,23,15,2,0,3,2
2002/03,2002-12-14,Aston Villa,West Brom,2,1,H,1,1,D,23,13,12,3,20,14,8,2,3,1,1,0,3,36,15,34,10,4,1,1,9
2002/03,2002-12-14,Charlton,Man City,2,2,D,0,0,D,12,14,5,9,12,12,5,3,2,1,0,0,4,26,14,24,8,3,0,0,3
2002/03,2002-12-14,Everton,Blackburn,2,1,H,2,1,H,12,17,7,9,14,16,5,10,1,2,0,1,3,29,16,30,15,3,1,1,8
2002/03,2002-12-14,Man United,West Ham,3,0,H,2,0,H,14,10,10,3,12,11,7,4,0,1,0,0,3,24,13,23,11,1,0,3,1
2002/03,2002-12-14,Middlesbrough,Chelsea,1,1,D,1,1,D,9,16,6,11,9,14,5,8,0,1,0,0,2,25,17,23,13,1,0,0,1
2002/03,2002-12-14,Southampton,Newcastle,1,1,D,0,0,D,16,17,9,11,12,11,8,8,0,0,0,0,2,33,20,23,16,0,0,0,0
2002/03,2002-12-15,Fulham,Birmingham,0,1,A,0,1,A,7,2,0,1,11,22,7,1,3,7,0,1,1,9,1,33,8,10,1,1,15
2002/03,2002-12-15,Sunderland,Liverpool,2,1,H,1,0,H,7,11,3,4,12,7,9,10,0,2,0,0,3,18,7,19,19,2,0,1,2
2002/03,2002-12-15,Tottenham,Arsenal,1,1,D,1,1,D,14,6,10,4,14,11,5,6,3,2,0,0,2,20,14,25,11,5,0,0,5
2002/03,2002-12-16,Bolton,Leeds,0,3,A,0,2,A,17,9,9,7,9,14,5,3,1,3,0,0,3,26,16,23,8,4,0,3,4
2002/03,2002-12-21,Arsenal,Middlesbrough,2,0,H,1,0,H,26,3,14,1,8,14,13,3,1,3,0,1,2,29,15,22,16,4,1,2,9
2002/03,2002-12-21,Birmingham,Charlton,1,1,D,0,1,A,8,8,5,5,15,21,5,5,4,4,1,0,2,16,10,36,10,8,1,0,13
2002/03,2002-12-21,Chelsea,Aston Villa,2,0,H,1,0,H,16,12,8,4,9,18,6,4,0,3,0,0,2,28,12,27,10,3,0,2,3
2002/03,2002-12-21,Leeds,Southampton,1,1,D,0,0,D,19,10,11,4,15,14,7,4,0,1,0,0,2,29,15,29,11,1,0,0,1
2002/03,2002-12-21,Newcastle,Fulham,2,0,H,1,0,H,19,6,14,0,5,10,7,6,0,2,0,1,2,25,14,15,13,2,1,2,7
2002/03,2002-12-21,West Brom,Sunderland,2,2,D,2,0,H,9,11,5,7,22,15,8,10,2,1,0,0,4,20,12,37,18,3,0,0,3
2002/03,2002-12-21,West Ham,Bolton,1,1,D,1,0,H,13,6,6,3,13,9,7,4,0,1,0,0,2,19,9,22,11,1,0,0,1
2002/03,2002-12-22,Blackburn,Man United,1,0,H,1,0,H,9,12,3,6,8,10,7,8,0,1,0,0,1,21,9,18,15,1,0,1,1
2002/03,2002-12-22,Liverpool,Everton,0,0,D,0,0,D,14,5,8,2,14,20,7,4,3,4,0,0,0,19,10,34,11,7,0,0,7
2002/03,2002-12-23,Man City,Tottenham,2,3,A,1,1,D,19,9,18,9,6,7,7,9,2,3,0,1,5,28,27,13,16,5,1,1,10
2002/03,2002-12-26,Birmingham,Everton,1,1,D,1,1,D,6,8,3,5,16,21,0,4,1,1,0,1,2,14,8,37,4,2,1,0,7
2002/03,2002-12-26,Bolton,Newcastle,4,3,H,3,1,H,11,14,7,8,12,16,6,8,1,2,0,0,7,25,15,28,14,3,0,1,3
2002/03,2002-12-26,Chelsea,Southampton,0,0,D,0,0,D,11,10,4,6,13,12,6,5,1,2,0,0,0,21,10,25,11,3,0,0,3
2002/03,2002-12-26,Liverpool,Blackburn,1,1,D,1,0,H,12,10,6,5,8,6,7,4,1,1,0,0,2,22,11,14,11,2,0,0,2
2002/03,2002-12-26,Man City,Aston Villa,3,1,H,1,1,D,13,11,10,5,10,11,7,8,0,1,0,0,4,24,15,21,15,1,0,2,1
2002/03,2002-12-26,Middlesbrough,Man United,3,1,H,1,0,H,13,14,5,6,7,12,5,8,1,1,0,0,4,27,11,19,13,2,0,2,2
2002/03,2002-12-26,Sunderland,Leeds,1,2,A,1,0,H,18,11,6,4,12,11,8,3,0,1,0,0,3,29,10,23,11,1,0,1,1
2002/03,2002-12-26,Tottenham,Charlton,2,2,D,0,1,A,20,10,12,7,10,11,9,2,2,1,1,0,4,30,19,21,11,3,1,0,8
2002/03,2002-12-26,West Brom,Arsenal,1,2,A,1,0,H,6,11,2,4,20,8,5,7,1,0,0,0,3,17,6,28,12,1,0,1,1
2002/03,2002-12-26,West Ham,Fulham,1,1,D,0,0,D,11,11,5,5,16,11,7,1,2,1,1,0,2,22,10,27,8,3,1,0,8
2002/03,2002-12-28,Aston Villa,Middlesbrough,1,0,H,1,0,H,11,12,9,4,14,7,3,8,3,2,0,1,1,23,13,21,11,5,1,1,10
2002/03,2002-12-28,Blackburn,West Ham,2,2,D,1,1,D,11,7,3,1,11,12,4,1,3,2,0,0,4,18,4,23,5,5,0,0,5
2002/03,2002-12-28,Charlton,West Brom,1,0,H,1,0,H,8,18,5,8,13,20,6,10,2,3,0,0,1,26,13,33,16,5,0,1,5
2002/03,2002-12-28,Everton,Bolton,0,0,D,0,0,D,15,3,9,1,11,13,8,4,1,4,0,0,0,18,10,24,12,5,0,0,5
2002/03,2002-12-28,Fulham,Man City,0,1,A,0,0,D,15,13,7,8,7,14,4,13,0,1,0,0,1,28,15,21,17,1,0,1,1
2002/03,2002-12-28,Leeds,Chelsea,2,0,H,2,0,H,6,17,4,4,20,16,3,7,2,0,0,0,2,23,8,36,10,2,0,2,2
2002/03,2002-12-28,Man United,Birmingham,2,0,H,1,0,H,22,7,10,2,12,9,13,4,1,2,0,0,2,29,12,21,17,3,0,2,3
2002/03,2002-12-28,Southampton,Sunderland,2,1,H,0,0,D,18,4,6,1,7,18,17,3,1,2,0,0,3,22,7,25,20,3,0,1,3
2002/03,2002-12-29,Arsenal,Liverpool,1,1,D,0,0,D,13,9,6,2,14,15,15,4,1,3,0,0,2,22,8,29,19,4,0,0,4
2002/03,2002-12-29,Newcastle,Tottenham,2,1,H,1,0,H,14,9,10,6,9,12,7,6,1,2,0,0,3,23,16,21,13,3,0,1,3
